"song_key","total_ms_played","total_minutes_played","total_hours_played","play_count"
"Keenan Anshari - 9pm in Paris Van Java","4017","0.06695","0.0011158333333333","1"
"newy - A LA CARTE - Hoodtrap","4017","0.06695","0.0011158333333333","1"
"Mark Ambor - Belong Together","4017","0.06695","0.0011158333333333","1"
"BigXthaPlug - Big Stepper","4014","0.0669","0.001115","2"
"The Showcases - (This Love) Was Real","4013","0.0668833333333333","0.0011147222222222","1"
"BTS - Butter (Cooler Remix)","4010","0.0668333333333333","0.0011138888888888","1"
"Lil Tjay - Zoo York (feat. Fivio Foreign & Pop Smoke)","4010","0.0668333333333333","0.0011138888888888","4"
"Jeffery Smith - Let's Get It Started","4010","0.0668333333333333","0.0011138888888888","1"
"Lil Gnar - Death Note","4010","0.0668333333333333","0.0011138888888888","1"
"Porn Sounds - Sexy Blowjob","4010","0.0668333333333333","0.0011138888888888","1"
"Mac DeMarco - 20190724 2","4010","0.0668333333333333","0.0011138888888888","1"
"Rag'n'Bone Man - Human","4010","0.0668333333333333","0.0011138888888888","2"
"Aashish Sachin - Pirim Nalaune","4009","0.0668166666666666","0.0011136111111111","1"
"The Invaders - O Lord","4003","0.0667166666666666","0.0011119444444444","1"
"Ariana Grande - Dangerous Woman","4003","0.0667166666666666","0.0011119444444444","5"
"Sainté - Compare - A COLORS SHOW","3997","0.0666166666666666","0.0011102777777777","2"
"Calvin Harris - I Need Your Love (feat. Ellie Goulding)","3996","0.0666","0.00111","4"
"Yot Club - all 4 nothing","3993","0.06655","0.0011091666666666","1"
"Billy Joel - Piano Man","3993","0.06655","0.0011091666666666","2"
"Giveon - Favorite Mistake","3993","0.06655","0.0011091666666666","1"
"Timbaland - Carry Out (Featuring Justin Timberlake)","3991","0.0665166666666666","0.0011086111111111","6"
"lucidbeatz - die (sped up)","3990","0.0665","0.0011083333333333","3"
"Rick and Morty - Don't Look Back (feat. Kotomi & Ryan Elder) [From Rick and Morty: Season 4]","3990","0.0665","0.0011083333333333","1"
"Tsuneo Imahori - country cousin","3989","0.0664833333333333","0.0011080555555555","2"
"Moe Shop - You Look So Good","3989","0.0664833333333333","0.0011080555555555","1"
"Linked Horizon - Saigo no Kyojin","3989","0.0664833333333333","0.0011080555555555","1"
"PARTYNEXTDOOR - THINGS & SUCH","3983","0.0663833333333333","0.0011063888888888","5"
"BTS - Hormone Sensou - Japanese Ver.","3982","0.0663666666666666","0.0011061111111111","2"
"Yunyaksova - MY EYES","3980","0.0663333333333333","0.0011055555555555","1"
"2PM - Hands Up","3979","0.0663166666666666","0.0011052777777777","3"
"ProdLoudz - SOMEONE TO CALL MY LOVER (Hood Trap)","3977","0.0662833333333333","0.0011047222222222","2"
"Spandau Ballet - Gold - 2003 Remaster","3974","0.0662333333333333","0.0011038888888888","2"
"Baby Keem - Baby Keem","3971","0.0661833333333333","0.0011030555555555","4"
"KYSLINGO - The Law of Recognition - Sped-Up","3970","0.0661666666666666","0.0011027777777777","1"
"Soolking - Bébé allô","3970","0.0661666666666666","0.0011027777777777","1"
"Rio Da Yung Og - Talkin Crazy","3970","0.0661666666666666","0.0011027777777777","2"
"MikeManik - Fortnite Balls","3970","0.0661666666666666","0.0011027777777777","1"
"A$AP Ferg - New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)","3969","0.06615","0.0011025","2"
"Av9 - Je Ka Lo","3968","0.0661333333333333","0.0011022222222222","1"
"noturgf - Do Ya Like X Resonance - Sped Up","3967","0.0661166666666666","0.0011019444444444","4"
"K-Trap - Interlude","3966","0.0661","0.0011016666666666","3"
"Lil Tecca - D1","3963","0.06605","0.0011008333333333","2"
"yuji - Old Love","3960","0.066","0.0011","2"
"Westside Gunn - Dance Floor Love","3959","0.0659833333333333","0.0010997222222222","3"
"Jason Derulo - It Girl","3957","0.06595","0.0010991666666666","2"
"Miki Matsubara - Aitsu no Brown Shoes","3950","0.0658333333333333","0.0010972222222222","1"
"BIGBANG - Haru Haru","3950","0.0658333333333333","0.0010972222222222","5"
"Adele - Someone Like You","3948","0.0658","0.0010966666666666","3"
"iann dior - Sick and Tired","3947","0.0657833333333333","0.0010963888888888","2"
"mousike - Luxurious","3947","0.0657833333333333","0.0010963888888888","1"
"Fat Nick - Middle of the Mall","3947","0.0657833333333333","0.0010963888888888","1"
"Rollin Thrax - yeaaaa","3947","0.0657833333333333","0.0010963888888888","1"
"Nateki - Funk de Beleza - Slowed","3947","0.0657833333333333","0.0010963888888888","1"
"Tsuneo Imahori - PYTHON","3947","0.0657833333333333","0.0010963888888888","2"
"Jinsang - Reminisce.","3946","0.0657666666666666","0.0010961111111111","1"
"Tsuneo Imahori - Friday night show","3946","0.0657666666666666","0.0010961111111111","2"
"¥$ - DO IT","3946","0.0657666666666666","0.0010961111111111","4"
"RADWIMPS - We'll be alright","3946","0.0657666666666666","0.0010961111111111","1"
"boy pablo - Everytime","3946","0.0657666666666666","0.0010961111111111","1"
"Lord's Child - Show the Signs.","3946","0.0657666666666666","0.0010961111111111","1"
"Tame Impala - Breathe Deeper","3946","0.0657666666666666","0.0010961111111111","2"
"XXXTENTACION - I Changed Her Life (feat. Rick Ross)","3946","0.0657666666666666","0.0010961111111111","1"
"De La Soul - Baby Phat","3946","0.0657666666666666","0.0010961111111111","1"
"Paul Kalkbrenner - Let Me Hear You (Scream)","3944","0.0657333333333333","0.0010955555555555","4"
"SDM - Bolide allemand","3943","0.0657166666666666","0.0010952777777777","2"
"xxanteria - FUNKED UP - SLOWED","3941","0.0656833333333333","0.0010947222222222","3"
"Luis Miguel - Sabor a Mi","3940","0.0656666666666666","0.0010944444444444","1"
"Jaden - B","3940","0.0656666666666666","0.0010944444444444","3"
"Chester See - Bromance","3938","0.0656333333333333","0.0010938888888888","4"
"Strawberry Guy - Birch Tree","3931","0.0655166666666666","0.0010919444444444","3"
"Katy B - Katy on a Mission","3930","0.0655","0.0010916666666666","1"
"Bankroll Ni - Im So ATL","3929","0.0654833333333333","0.0010913888888888","1"
"VTEN - Cypher","3925","0.0654166666666666","0.0010902777777777","1"
"Bob Marley & The Wailers - Sun Is Shining","3925","0.0654166666666666","0.0010902777777777","4"
"VROMANCE - I Fall In Love","3924","0.0654","0.00109","4"
"Hamza - Murder","3924","0.0654","0.00109","1"
"Jey One - Bo Bo Bo","3924","0.0654","0.00109","1"
"Central Cee - Billion Streams Freestyle","3923","0.0653833333333333","0.0010897222222222","3"
"Young Dolph - Major (feat. Key Glock)","3922","0.0653666666666666","0.0010894444444444","3"
"Crush - be by my side","3910","0.0651666666666666","0.0010861111111111","6"
"Jimmy Clanton - A Letter to an Angel","3910","0.0651666666666666","0.0010861111111111","1"
"Sigala - Easy Love","3909","0.06515","0.0010858333333333","2"
"Mac Miller - Blue World","3905","0.0650833333333333","0.0010847222222222","3"
"Max Brhon - Redemption","3904","0.0650666666666666","0.0010844444444444","1"
"H.LA DROGUE - Chill","3904","0.0650666666666666","0.0010844444444444","1"
"MDLamelo - Eindhoven","3904","0.0650666666666666","0.0010844444444444","1"
"Kutz - Boss It","3903","0.06505","0.0010841666666666","1"
"Abra Cadabra - Too Much Eyes","3903","0.06505","0.0010841666666666","2"
"Drake - All The Parties (feat. Chief Keef)","3903","0.06505","0.0010841666666666","5"
"Galileo Galilei - 夏空","3903","0.06505","0.0010841666666666","1"
"Sik-K - h1ghr gang","3903","0.06505","0.0010841666666666","4"
"9lokknine - Crayola","3902","0.0650333333333333","0.0010838888888888","3"
"Yuki Hayashi - HERO A","3900","0.065","0.0010833333333333","2"
"nate sib - typical","3900","0.065","0.0010833333333333","1"
"The Kooks - She Moves In Her Own Way","3900","0.065","0.0010833333333333","8"
"Headband Andy - Vito / Bad Boy","3900","0.065","0.0010833333333333","1"
"Molly Santana - Windows Up","3900","0.065","0.0010833333333333","1"
"Sayfalse - SLIDE DE APOSTA - LET'S GO GAMBLING","3900","0.065","0.0010833333333333","1"
"syncsv - fall in drugs (bloomcr4zy)","3888","0.0648","0.00108","4"
"Alexis Ffrench - Bluebird","3882","0.0647","0.0010783333333333","1"
"Kichaa Man Chitrakar - Vedana (Sad Emotions)","3882","0.0647","0.0010783333333333","1"
"The Offspring - Want You Bad","3882","0.0647","0.0010783333333333","1"
"Lil Peep - Awful Things","3882","0.0647","0.0010783333333333","1"
"Jack Harlow - HEAVY HITTER","3882","0.0647","0.0010783333333333","2"
"Sainté - Compare","3881","0.0646833333333333","0.0010780555555555","4"
"OBOY - Louis V","3880","0.0646666666666666","0.0010777777777777","1"
"DJ R'AN - Kiss Kiss - Radio Edit","3880","0.0646666666666666","0.0010777777777777","1"
"No Spirit - Exhale","3880","0.0646666666666666","0.0010777777777777","1"
"Fall Out Boy - Thnks fr th Mmrs","3877","0.0646166666666666","0.0010769444444444","2"
"Justin Bieber - DAISIES","3877","0.0646166666666666","0.0010769444444444","2"
"Atari Teenage Riot - Speed","3873","0.06455","0.0010758333333333","3"
"Dreamville - Heaven’s EP (with J. Cole)","3870","0.0645","0.001075","5"
"Red Velvet - IRENE & SEULGI - Heaven","3870","0.0645","0.001075","1"
"Don Toliver - NO IDEA #jerseyclub - Ziahfyah & Indo2x Remix","3870","0.0645","0.001075","5"
"CHROMA - Watcha Say?","3866","0.0644333333333333","0.0010738888888888","3"
"dontcarewontcare - bEtA b0yyyy!","3861","0.06435","0.0010725","1"
"Kyary Pamyu Pamyu - つけまつける","3861","0.06435","0.0010725","1"
"A1 x J1 - Baby (feat. Deno)","3861","0.06435","0.0010725","1"
"Fetty Wap - Star Struck","3861","0.06435","0.0010725","1"
"DJ Dollynho Da Lapa - É o Pombo, É o Neymar, Vinícius Jr E Paquetá (Copa do Mundo 2022)","3860","0.0643333333333333","0.0010722222222222","3"
"NU'EST W - WHERE YOU AT","3860","0.0643333333333333","0.0010722222222222","6"
"jnhygs - JERK!","3857","0.0642833333333333","0.0010713888888888","5"
"Kapa Boy - Hesitation","3856","0.0642666666666666","0.0010711111111111","3"
"cyber$tar - unlike me","3855","0.06425","0.0010708333333333","3"
"Benny Dayal - Lat Lag Gayee","3854","0.0642333333333333","0.0010705555555555","1"
"Yasuharu Takanashi - Saigo no Mahou","3854","0.0642333333333333","0.0010705555555555","1"
"Driveways - XO Tour Llif3","3854","0.0642333333333333","0.0010705555555555","1"
"WEISS - Feel My Needs - Purple Disco Machine Remix","3853","0.0642166666666666","0.0010702777777777","3"
"ASTRO - Baby","3850","0.0641666666666666","0.0010694444444444","3"
"Wiz Khalifa - The Race","3850","0.0641666666666666","0.0010694444444444","1"
"Lil Wayne - Rich As Fuck","3847","0.0641166666666666","0.0010686111111111","4"
"Molchat Doma - Тоска","3840","0.064","0.0010666666666666","1"
"UNLIMITS - リリー","3840","0.064","0.0010666666666666","1"
"Travis Scott - STOP TRYING TO BE GOD","3840","0.064","0.0010666666666666","2"
"Daniel Caesar - Shot My Baby","3839","0.0639833333333333","0.0010663888888888","1"
"Frankie Valli - Grease - From “Grease”","3838","0.0639666666666666","0.0010661111111111","1"
"Chris Brown - Forever","3836","0.0639333333333333","0.0010655555555555","6"
"Hiroyuki Sawano - Counter Attack-Mankind","3836","0.0639333333333333","0.0010655555555555","4"
"Kut Klose - Surrender","3830","0.0638333333333333","0.0010638888888888","2"
"Splice Records - Hot Girl Bummer (Speed Up) - Remix","3830","0.0638333333333333","0.0010638888888888","1"
"Nemzzz - BAD DECISIONS","3829","0.0638166666666666","0.0010636111111111","7"
"Joji - Bitter Fuck","3821","0.0636833333333333","0.0010613888888888","1"
"Billy Idol - Dancing With Myself","3821","0.0636833333333333","0.0010613888888888","3"
"PERXLOM - lunacy - Slowed","3820","0.0636666666666666","0.0010611111111111","1"
"Mustard - Dangerous World (feat. Travis Scott & YG)","3820","0.0636666666666666","0.0010611111111111","1"
"Bigga Bzz - Wild West","3819","0.06365","0.0010608333333333","1"
"Raon - Hated by life itself (Inochi ni Kirawarete iru)","3818","0.0636333333333333","0.0010605555555555","1"
"Ellie Goulding - Hate Me - R3HAB Remix","3818","0.0636333333333333","0.0010605555555555","1"
"Lvly - Sleep Deprived","3818","0.0636333333333333","0.0010605555555555","1"
"King Von - Why He Told","3817","0.0636166666666666","0.0010602777777777","3"
"NLE Choppa - Shotta Flow 5","3816","0.0636","0.00106","3"
"Bee Gees - Night Fever - From """"Saturday Night Fever"""" Soundtrack","3813","0.06355","0.0010591666666666","7"
"Wylin Liiq - 2 GYAL","3808","0.0634666666666666","0.0010577777777777","1"
"Kouz1 - J'en ai marre !","3803","0.0633833333333333","0.0010563888888888","1"
"Eir Aoi - 流星","3800","0.0633333333333333","0.0010555555555555","3"
"Future - Fried (She a Vibe)","3800","0.0633333333333333","0.0010555555555555","5"
"MUPP - Tokyo Revengers","3797","0.0632833333333333","0.0010547222222222","1"
"Bugzy Malone - Out Of Nowhere","3797","0.0632833333333333","0.0010547222222222","1"
"Logic - Keanu Reeves","3797","0.0632833333333333","0.0010547222222222","1"
"TVXQ! - MIROTIC","3793","0.0632166666666666","0.0010536111111111","4"
"¥$ - PAPERWORK","3790","0.0631666666666666","0.0010527777777777","1"
"mikeeysmind - Genexsisx (TEENXDESTROYLONELYOPIUMRICKOWENS)","3790","0.0631666666666666","0.0010527777777777","4"
"WEISS - Feel My Needs","3789","0.06315","0.0010525","3"
"Two Feet - I Feel Like I'm Drowning","3784","0.0630666666666666","0.0010511111111111","1"
"Young Nudy - Come To My World","3784","0.0630666666666666","0.0010511111111111","1"
"D. Savage - Pill","3784","0.0630666666666666","0.0010511111111111","1"
"Nathan Dawe - Lighter (feat. KSI)","3784","0.0630666666666666","0.0010511111111111","2"
"Weston Estate - Cotton Candy","3784","0.0630666666666666","0.0010511111111111","1"
"Faye Webster - Is It Too Much To Ask","3783","0.06305","0.0010508333333333","2"
"Fall Out Boy - Centuries","3781","0.0630166666666666","0.0010502777777777","2"
"BURNOUT SYNDROMES - PHOENIX","3780","0.063","0.00105","3"
"Mr Dooves - Power Rangers Dino Thunder Theme (From """"Power Rangers Dino Thunder"""") - A Cappella","3776","0.0629333333333333","0.0010488888888888","1"
"Shayne Orok - Kaikai Kitan - From """"Jujutsu Kaisen""""","3776","0.0629333333333333","0.0010488888888888","1"
"Matty Wood$ - Kelso","3775","0.0629166666666666","0.0010486111111111","1"
"Cavetown - Pigeon","3775","0.0629166666666666","0.0010486111111111","1"
"Lil Xan - Lies (feat. Lil Skies)","3775","0.0629166666666666","0.0010486111111111","1"
"Gazo - RAPPEL","3771","0.06285","0.0010475","3"
"Charlie Puth - Done for Me (feat. Kehlani)","3770","0.0628333333333333","0.0010472222222222","2"
"NewEra - Dance With U","3763","0.0627166666666666","0.0010452777777777","1"
"The Ting Tings - That's Not My Name","3760","0.0626666666666666","0.0010444444444444","1"
"Johnny Ruiz & The Escapers - Prettiest Girl","3760","0.0626666666666666","0.0010444444444444","2"
"ptasinski - abolish the IRS","3760","0.0626666666666666","0.0010444444444444","2"
"David Guetta - 2U (feat. Justin Bieber)","3759","0.06265","0.0010441666666666","3"
"MF DOOM - Coco Mango (FloFilz Remix)","3757","0.0626166666666666","0.0010436111111111","6"
"Reed Wonder - The Machine","3756","0.0626","0.0010433333333333","2"
"miss A - Bad Girl Good Girl","3754","0.0625666666666666","0.0010427777777777","5"
"SAINt JHN - Sucks To Be You","3754","0.0625666666666666","0.0010427777777777","1"
"Kanye West - I Am A God","3753","0.06255","0.0010424999999999","2"
"Chris Brown - Questions","3753","0.06255","0.0010424999999999","5"
"Queen - Good Old-Fashioned Lover Boy - Remastered 2011","3751","0.0625166666666666","0.0010419444444444","4"
"Odeal - ONOME","3751","0.0625166666666666","0.0010419444444444","2"
"MONSTA X - From Zero","3750","0.0625","0.0010416666666666","3"
"Yuuri - インフィニティ","3750","0.0625","0.0010416666666666","2"
"FLOW - Sign -NARUTO Opening Mix-","3750","0.0625","0.0010416666666666","1"
"Marshmello - Happier","3745","0.0624166666666666","0.0010402777777777","4"
"Sam Wise - Towndown","3741","0.06235","0.0010391666666666","4"
"miss A - Hush","3740","0.0623333333333333","0.0010388888888888","1"
"Alejandro Vargas - Just Give Me One More Day","3739","0.0623166666666666","0.0010386111111111","5"
"The Pointer Sisters - Hot Together","3738","0.0623","0.0010383333333333","2"
"Pritam - Make Some Noise For The Desi Boyz","3738","0.0623","0.0010383333333333","2"
"정단 - 사르르봄 Spring Day (Acoustic Ver.) [feat. 쟈스민 K]","3738","0.0623","0.0010383333333333","1"
"Akon - Beautiful","3737","0.0622833333333333","0.0010380555555555","2"
"Wizkid - Longtime (feat. Skepta)","3735","0.06225","0.0010375","3"
"Fimiguerrero - Gucci","3735","0.06225","0.0010375","5"
"Lord Belphegor - In This Darkness","3733","0.0622166666666666","0.0010369444444444","1"
"The Day-Tons - I've Got to Tell You About It","3733","0.0622166666666666","0.0010369444444444","1"
"Emma Lu - Sophia","3733","0.0622166666666666","0.0010369444444444","1"
"Adrian - 1AM","3732","0.0622","0.0010366666666666","2"
"BTS - Skit: R U Happy Now?","3730","0.0621666666666666","0.0010361111111111","3"
"Bad Bunny - DÁKITI","3730","0.0621666666666666","0.0010361111111111","3"
"YoungBoy Never Broke Again - Untouchable","3725","0.0620833333333333","0.0010347222222222","5"
"ANISON PROJECT - Brightdown","3725","0.0620833333333333","0.0010347222222222","6"
"The Joy Tones - This Love That I'm Giving You","3723","0.06205","0.0010341666666666","2"
"J. Cole - Lights Please","3719","0.0619833333333333","0.0010330555555555","2"
"Alice In Chains - Man in the Box","3715","0.0619166666666666","0.0010319444444444","1"
"MysticDreamer - The Lost Soul Down x Stealing Alcohol","3715","0.0619166666666666","0.0010319444444444","1"
"CONFIGBAN - I DONT WISH U WELL","3715","0.0619166666666666","0.0010319444444444","1"
"Atum - AlwaysReady","3715","0.0619166666666666","0.0010319444444444","2"
"Gambi - Tentation (feat. Hamza)","3712","0.0618666666666666","0.0010311111111111","1"
"Arbitrary - not perfect","3712","0.0618666666666666","0.0010311111111111","4"
"Wiz Khalifa - Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)","3711","0.06185","0.0010308333333333","2"
"glwzbll - Untitled #13 (Super Slowed)","3711","0.06185","0.0010308333333333","1"
"Spencer. - Automatic","3711","0.06185","0.0010308333333333","1"
"SUNMI - LALALAY 날라리","3711","0.06185","0.0010308333333333","2"
"Ben Hemsley - Erase Me","3711","0.06185","0.0010308333333333","1"
"MF DOOM - Arrow Root","3711","0.06185","0.0010308333333333","1"
"Rad Museum - ROCKSTAR","3710","0.0618333333333333","0.0010305555555555","1"
"Lil Tecca - Half The Plot","3703","0.0617166666666666","0.0010286111111111","5"
"Ariana Grande - Everyday","3691","0.0615166666666666","0.0010252777777777","2"
"Destroy Lonely - LOVE HURTS (with Lil Uzi Vert)","3691","0.0615166666666666","0.0010252777777777","2"
"Cashmere Cat - Trust Nobody (feat. Selena Gomez & Tory Lanez)","3690","0.0615","0.001025","2"
"Oliver Tree - Hurt","3690","0.0615","0.001025","1"
"Peter Chao - Poop and Fart","3690","0.0615","0.001025","1"
"Jay Park - Rock With You - Spotify Singles","3690","0.0615","0.001025","1"
"Dee the Producer - Raaz E Ulfat","3690","0.0615","0.001025","1"
"VTEN - Simsime Paani","3690","0.0615","0.001025","1"
"Punkinloveee - Freak Show","3690","0.0615","0.001025","1"
"Rio Da Yung Og - Legendary","3684","0.0614","0.0010233333333333","5"
"J. Cole - Change","3677","0.0612833333333333","0.0010213888888888","3"
"Billie Eilish - hotline (edit)","3675","0.06125","0.0010208333333333","5"
"5 Seconds of Summer - Teeth","3674","0.0612333333333333","0.0010205555555555","4"
"Kasper Lindmark - A Letter in Summer","3672","0.0612","0.0010199999999999","1"
"Guns N' Roses - Paradise City","3670","0.0611666666666666","0.0010194444444444","2"
"Soemon - Esoragoto","3669","0.06115","0.0010191666666666","1"
"Kuzu Mellow - Sunflower Feelings","3669","0.06115","0.0010191666666666","1"
"Benny Benassi - Satisfaction - Uk Radio Edit","3669","0.06115","0.0010191666666666","1"
"照井順政 - HIGHEST JUMPING","3668","0.0611333333333333","0.0010188888888888","1"
"Maleek Berry - Kontrol","3667","0.0611166666666666","0.0010186111111111","3"
"BabyChiefDoit - WENT WEST","3666","0.0611","0.0010183333333333","2"
"2Pac - 2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg)","3661","0.0610166666666666","0.0010169444444444","6"
"French 79 - Lovin' Feeling","3660","0.061","0.0010166666666666","1"
"Luh Tyler - First Show","3658","0.0609666666666666","0.0010161111111111","9"
"D. Savage - I Know","3657","0.06095","0.0010158333333333","2"
"BTS - Jump","3653","0.0608833333333333","0.0010147222222222","5"
"A Boogie Wit da Hoodie - Money over Everything","3651","0.06085","0.0010141666666666","2"
"Laufey - I Wish You Love","3651","0.06085","0.0010141666666666","2"
"Cutting Crew - (I Just) Died In Your Arms","3650","0.0608333333333333","0.0010138888888888","8"
"Diddy - Victory 2004 (feat. The Notorious B.I.G., Busta Rhymes, 50 Cent, Lloyd Banks)","3650","0.0608333333333333","0.0010138888888888","1"
"Lambo4oe - Self Esteem - #1 HIT - Kisses for Me","3650","0.0608333333333333","0.0010138888888888","3"
"Lil Wayne - Knockout","3648","0.0608","0.0010133333333333","1"
"WWE - Just Close Your Eyes (Christian)","3648","0.0608","0.0010133333333333","3"
"Sam Kim - Sun And Moon","3648","0.0608","0.0010133333333333","1"
"Sideshow - King Farley (Intro)","3648","0.0608","0.0010133333333333","1"
"berlioz - wash my sins away","3647","0.0607833333333333","0.0010130555555555","1"
"Red Hot Chili Peppers - Snow (Hey Oh)","3647","0.0607833333333333","0.0010130555555555","1"
"J. Cole - Snow On Tha Bluff","3646","0.0607666666666666","0.0010127777777777","2"
"Dadju - Jaloux","3645","0.06075","0.0010125","1"
"Trinidad Cardona - Jennifer Bass Boosted TikTok","3645","0.06075","0.0010125","1"
"攬佬SKAI ISYOURGOD - 活络油","3645","0.06075","0.0010125","1"
"JBJ - My Flower","3645","0.06075","0.0010125","4"
"Kee Nola - Party Girl","3645","0.06075","0.0010125","2"
"Slim5 - Got em' !","3644","0.0607333333333333","0.0010122222222222","2"
"proderics - echo of something greater","3640","0.0606666666666666","0.0010111111111111","2"
"NVKED - Looking For A Star","3640","0.0606666666666666","0.0010111111111111","6"
"julie on the internet - club penguin ice fishing theme song","3640","0.0606666666666666","0.0010111111111111","1"
"Wiz Khalifa - Fr Fr (feat. Lil Skies)","3638","0.0606333333333333","0.0010105555555555","5"
"ABBA - Mamma Mia","3636","0.0606","0.00101","3"
"Billy Stewart - Sitting In The Park","3633","0.06055","0.0010091666666666","3"
"Roy Ayers Ubiquity - Everybody Loves The Sunshine","3630","0.0605","0.0010083333333333","6"
"D-Block Europe - Home P*ssy","3630","0.0605","0.0010083333333333","6"
"Westside Gunn - Whoopy","3630","0.0605","0.0010083333333333","3"
"Cypress Hill - Insane in the Brain","3630","0.0605","0.0010083333333333","3"
"PARTYNEXTDOOR - C o n t r o l","3628","0.0604666666666666","0.0010077777777777","4"
"LL COOL J - Mama Said Knock You Out","3626","0.0604333333333333","0.0010072222222222","1"
"King Princess - 1950","3626","0.0604333333333333","0.0010072222222222","1"
"Infected Dead - Book of Dead Names","3626","0.0604333333333333","0.0010072222222222","1"
"ThnxCya - Never Say Goodbye","3626","0.0604333333333333","0.0010072222222222","1"
"Yel - About Last Night..","3626","0.0604333333333333","0.0010072222222222","4"
"Nej - I Miss U","3626","0.0604333333333333","0.0010072222222222","2"
"Dutch Revz - Max Payne","3625","0.0604166666666666","0.0010069444444444","3"
"TLC - Waterfalls","3623","0.0603833333333333","0.0010063888888888","6"
"Saweetie - Tap In","3622","0.0603666666666666","0.0010061111111111","3"
"Snoop Dogg - I Wanna Love You - Album Version (Edited)","3622","0.0603666666666666","0.0010061111111111","1"
"фрози - Wait a Minute (supïdo remix)","3621","0.06035","0.0010058333333333","2"
"Future - I'M DAT N****","3620","0.0603333333333333","0.0010055555555555","3"
"Samuel Kim - Akaza Theme - Cover","3620","0.0603333333333333","0.0010055555555555","1"
"Ed Sheeran - Perfect","3618","0.0603","0.001005","4"
"Aimer - コイワズライ","3616","0.0602666666666666","0.0010044444444444","2"
"Rumi - Free","3613","0.0602166666666666","0.0010036111111111","5"
"B Young - WINE","3611","0.0601833333333333","0.0010030555555555","4"
"Kairo Keyz - Whats Good","3610","0.0601666666666666","0.0010027777777777","2"
"Dr. Dre - Deep Cover","3607","0.0601166666666666","0.0010019444444444","3"
"Aaron May - What It Take","3607","0.0601166666666666","0.0010019444444444","2"
"Mereba - Sandstorm (feat. JID)","3606","0.0601","0.0010016666666666","2"
"A Boogie Wit da Hoodie - Say A'","3606","0.0601","0.0010016666666666","2"
"Miijas - Scary Garry","3605","0.0600833333333333","0.0010013888888888","1"
"Nobu Woods - TWENTY NIGHTS","3605","0.0600833333333333","0.0010013888888888","4"
"fedo DJ - 24 SONGS","3605","0.0600833333333333","0.0010013888888888","1"
"UVERworld - 一滴の影響 (album ver.)","3605","0.0600833333333333","0.0010013888888888","2"
"Diddy - I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]","3604","0.0600666666666666","0.0010011111111111","3"
"Kanye West - On Sight","3601","0.0600166666666666","0.0010002777777777","5"
"Troye Sivan - FOOLS","3600","0.06","0.001","1"
"Malevolence - Self Supremacy","3600","0.06","0.001","1"
"Yebba - Far Away (feat. A$AP Rocky)","3600","0.06","0.001","2"
"Freddie Dredd - Oh Darling (feat. Soudiere)","3599","0.0599833333333333","0.0009997222222222","1"
"Khalid - Love Lies","3598","0.0599666666666666","0.0009994444444444","2"
"The Offspring - The Kids Aren't Alright","3598","0.0599666666666666","0.0009994444444444","2"
"Tame Impala - Disciples","3594","0.0599","0.0009983333333333","4"
"Yutaka Yamada - Alone","3590","0.0598333333333333","0.0009972222222222","1"
"BTS - All Night (BTS World Original Soundtrack) (Pt. 3)","3590","0.0598333333333333","0.0009972222222222","1"
"Sapphire - Last Surprise","3586","0.0597666666666666","0.0009961111111111","4"
"Toshio Masuda - 対峙","3584","0.0597333333333333","0.0009955555555555","1"
"Martin Solveig - Intoxicated - Radio Edit","3584","0.0597333333333333","0.0009955555555555","2"
"pearl - say it - sped up + reverb","3584","0.0597333333333333","0.0009955555555555","1"
"sosocamo - role model","3583","0.0597166666666666","0.0009952777777777","2"
"prodby668 - shot","3583","0.0597166666666666","0.0009952777777777","2"
"Mac DeMarco - Finally Alone","3583","0.0597166666666666","0.0009952777777777","3"
"LISA - LALISA","3582","0.0597","0.000995","3"
"A$AP Rocky - Tailor Swif","3582","0.0597","0.000995","4"
"D-Block Europe - Drunkfxckstupid","3580","0.0596666666666666","0.0009944444444444","1"
"George Ezra - Shotgun","3580","0.0596666666666666","0.0009944444444444","1"
"Saliva - Superstar","3580","0.0596666666666666","0.0009944444444444","2"
"DJ Babs - Tout est bon","3576","0.0596","0.0009933333333333","4"
"Azealia Banks - Count Contessa","3575","0.0595833333333333","0.0009930555555555","1"
"Steve Lacy - Thangs","3575","0.0595833333333333","0.0009930555555555","1"
"AmaLee - Hey Kids!! (From """"Noragami Aragoto"""")","3575","0.0595833333333333","0.0009930555555555","1"
"Deftones - Sextape","3572","0.0595333333333333","0.0009922222222222","6"
"Demi Lovato - Cool for the Summer - Sped Up (Nightcore)","3570","0.0595","0.0009916666666666","2"
"Luh Calm Fit 2027 - Pakks In Freestyle Groovy - Remix","3566","0.0594333333333333","0.0009905555555555","4"
"OxT - GO CRY GO","3564","0.0594","0.00099","4"
"David Guetta - Where Them Girls At (feat. Nicki Minaj & Flo Rida)","3563","0.0593833333333333","0.0009897222222222","3"
"freddo g - INDEPENDENCE DAY FREESTYLE","3562","0.0593666666666666","0.0009894444444444","1"
"Satyal Dihag - Nuwakote","3562","0.0593666666666666","0.0009894444444444","1"
